Experiment
----------
Name:	15-12-11 Magra OVA eosinofilica Bude 3
File name:	C:\Users\Wothan\Documents\My flexiVent data\15-12-11 Magra OVA eosinofilica Bude 3.exp
Operator:	Cida
Comment:	Default template provided for mouse experiments.
 
Subjects
--------
 Subject  Name 	Weight	Gender	Strain	Group	Comment
 Magra  OVA  eosinofilica  Bude  3 	 24  g 	female	Balbi		
 
Perturbation:	TLC
 
 
Data
----
 
 Event  ID  -> 	5	5	6	6	12	12	12	12	12	16	16	16	16	16	17	17	17	17	17
    	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:22  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  10:57:38  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:07:34  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:00  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 	 12/11/2015  11:22:13  AM 
    	 Closed  tube  cal. 	 Closed  tube  cal. 	 Open  tube  cal. 	 Open  tube  cal. 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 	 Data  set 
Time	Vol	Pcyl	Vol	Pcyl	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr	Vol	Pcyl	Pao	Vtr	Ptr
s	mL	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O	mL	cmH2O	cmH2O	mL	cmH2O
    																			
0.39844	0.03172	6.4487	0.03376	0.27271	0.08636	5.978	5.98	0.057307	5.919	0.09926	5.5694	5.5824	0.077031	5.4751	0.10704	5.5636	5.5534	0.086769	5.4267
0.40234	0.03215	6.5323	0.03434	0.27067	0.08737	6.0158	6.019	0.05806	5.9635	0.1006	5.5905	5.6047	0.078226	5.5022	0.109	5.5884	5.5769	0.088566	5.4554
0.40625	0.03258	6.6081	0.035	0.27227	0.08822	6.0492	6.0509	0.058686	6.0051	0.10192	5.6182	5.6309	0.079364	5.536	0.11087	5.6116	5.6037	0.09028	5.4876
0.41016	0.033	6.6723	0.03571	0.27583	0.08896	6.0803	6.0814	0.059225	6.0399	0.10316	5.6489	5.657	0.080395	5.5761	0.1126	5.6374	5.636	0.091838	5.5248
0.41406	0.03336	6.7252	0.03635	0.27644	0.08969	6.1095	6.1104	0.059751	6.0686	0.10428	5.6842	5.6893	0.081287	5.6182	0.11419	5.6633	5.6679	0.09325	5.5595
0.41797	0.03366	6.7679	0.03689	0.2718	0.09041	6.1349	6.1344	0.060304	6.0935	0.10542	5.7272	5.7352	0.082135	5.6614	0.11568	5.6891	5.6953	0.094575	5.5876
0.42188	0.03393	6.8002	0.03738	0.26428	0.09109	6.1559	6.1557	0.060843	6.1153	0.10664	5.7783	5.7892	0.083024	5.7086	0.11724	5.7188	5.7225	0.095928	5.6149
0.42578	0.03413	6.8204	0.0379	0.25758	0.09177	6.1775	6.1801	0.061374	6.136	0.10795	5.833	5.8392	0.083974	5.7602	0.11886	5.7538	5.7555	0.097318	5.6482
0.42969	0.03426	6.8309	0.03842	0.25334	0.09252	6.2053	6.2078	0.061938	6.1614	0.10927	5.8854	5.8822	0.084945	5.8126	0.1205	5.7906	5.791	0.098714	5.6844
0.43359	0.03436	6.8381	0.03888	0.25062	0.09332	6.2361	6.2336	0.062533	6.1903	0.11053	5.9328	5.9216	0.085895	5.8608	0.12213	5.8236	5.8214	0.10012	5.7164
0.4375	0.03437	6.8458	0.03922	0.24698	0.09412	6.2636	6.2585	0.063145	6.217	0.11176	5.9743	5.9622	0.086846	5.8994	0.12374	5.8524	5.8465	0.10154	5.7447
0.44141	0.03429	6.8523	0.03942	0.24368	0.09491	6.2886	6.285	0.063764	6.241	0.11301	6.0083	6.002	0.087872	5.9247	0.12535	5.8807	5.8713	0.10296	5.7724
0.44531	0.03424	6.8578	0.03955	0.24244	0.09569	6.3106	6.3058	0.064401	6.2597	0.11438	6.0357	6.0334	0.089052	5.9422	0.12697	5.9076	5.8965	0.1044	5.7979
0.44922	0.03432	6.8662	0.03973	0.24393	0.09648	6.3222	6.3143	0.065105	6.2655	0.11585	6.0623	6.0603	0.09034	5.9644	0.12858	5.9307	5.9168	0.10586	5.8212
0.45313	0.0345	6.8783	0.04003	0.24679	0.09726	6.3195	6.3112	0.065899	6.2564	0.11734	6.0925	6.0916	0.091634	5.9963	0.13014	5.9484	5.9312	0.10729	5.8398
0.45703	0.03471	6.8892	0.04041	0.24866	0.09806	6.3066	6.3018	0.06677	6.2388	0.1188	6.125	6.1266	0.092879	6.0338	0.13166	5.9617	5.9451	0.10873	5.8487
0.46094	0.03487	6.8964	0.04079	0.24907	0.09889	6.2926	6.2927	0.067687	6.2235	0.12018	6.1578	6.1618	0.094041	6.0728	0.13328	5.9713	5.959	0.11027	5.8491
0.46484	0.03496	6.9035	0.04109	0.251	0.09975	6.285	6.2873	0.068592	6.2189	0.12151	6.1946	6.1987	0.095123	6.1143	0.135	5.976	5.9652	0.11195	5.8477
0.46875	0.03496	6.9149	0.04136	0.25508	0.10062	6.2887	6.2892	0.069431	6.2291	0.12283	6.2366	6.2378	0.096161	6.1566	0.13672	5.9782	5.9683	0.11366	5.8521
0.47266	0.03491	6.93	0.04175	0.25866	0.10149	6.3091	6.3073	0.070165	6.2585	0.12417	6.277	6.2745	0.097234	6.1921	0.13841	5.9875	5.9826	0.11528	5.8691
0.47656	0.03489	6.9482	0.0423	0.26024	0.10237	6.3506	6.3469	0.070765	6.3086	0.12557	6.3114	6.3066	0.098402	6.2201	0.14007	6.0113	6.012	0.11678	5.9002
0.48047	0.03501	6.9743	0.04292	0.26362	0.10326	6.4081	6.4022	0.071272	6.3691	0.12702	6.3423	6.3355	0.099644	6.2486	0.14173	6.0459	6.0481	0.11821	5.9365
0.48438	0.03523	7.0114	0.04347	0.26882	0.1042	6.4715	6.4638	0.071795	6.4268	0.12846	6.3743	6.3678	0.10087	6.2829	0.14345	6.0853	6.0857	0.11967	5.9743
0.48828	0.03545	7.0571	0.04397	0.26973	0.10528	6.5364	6.5303	0.072452	6.4828	0.12988	6.4091	6.4051	0.10206	6.3202	0.14521	6.1279	6.127	0.12114	6.0171
0.49219	0.0357	7.1057	0.04445	0.26514	0.10651	6.6074	6.606	0.073212	6.5491	0.13128	6.4449	6.4422	0.10322	6.3559	0.14697	6.1749	6.1746	0.12259	6.0647
0.49609	0.03604	7.1532	0.0449	0.25908	0.10781	6.687	6.6874	0.07399	6.6273	0.13268	6.477	6.4758	0.10441	6.3862	0.14876	6.2249	6.2235	0.12405	6.1133
0.5	0.03639	7.2004	0.04525	0.2537	0.10914	6.7675	6.7663	0.074786	6.7057	0.13405	6.5008	6.5057	0.10562	6.4096	0.15058	6.2755	6.2672	0.12554	6.1627
0.50391	0.03667	7.2483	0.04552	0.2493	0.11046	6.8417	6.8407	0.07562	6.7766	0.13539	6.5211	6.5329	0.10681	6.4298	0.15238	6.3225	6.3105	0.12703	6.2099
0.50781	0.03685	7.2945	0.04579	0.24647	0.1118	6.9112	6.9103	0.076505	6.8406	0.13675	6.5427	6.5553	0.10803	6.4492	0.15414	6.3638	6.3581	0.12851	6.2506
0.51172	0.037	7.3394	0.0461	0.24574	0.11321	6.9773	6.975	0.077481	6.9017	0.13816	6.5657	6.5721	0.10928	6.4715	0.15589	6.4	6.4022	0.13002	6.2853
0.51563	0.03721	7.3903	0.04638	0.24803	0.11462	7.0371	7.0344	0.078498	6.9625	0.13955	6.5887	6.5867	0.11052	6.4961	0.15762	6.4316	6.4331	0.13154	6.3166
0.51953	0.03758	7.4506	0.04661	0.25132	0.11593	7.0903	7.0861	0.079451	7.0207	0.14089	6.6085	6.6042	0.11173	6.5132	0.15932	6.4593	6.4554	0.13305	6.3451
0.52344	0.03802	7.5169	0.04686	0.25264	0.11714	7.1401	7.1316	0.080334	7.0719	0.14229	6.6216	6.6207	0.11303	6.518	0.16099	6.4842	6.4811	0.13455	6.3717
0.52734	0.03839	7.5822	0.04716	0.25203	0.11839	7.1899	7.1802	0.081251	7.1174	0.14378	6.6297	6.6323	0.11446	6.5197	0.16262	6.508	6.5108	0.13602	6.397
0.53125	0.03872	7.6425	0.04749	0.25211	0.11971	7.2385	7.2319	0.08225	7.1609	0.14534	6.642	6.6458	0.11593	6.5345	0.16425	6.5336	6.5359	0.13748	6.4228
0.53516	0.03905	7.6994	0.04784	0.2535	0.12105	7.281	7.2774	0.0833	7.2031	0.14689	6.6692	6.6717	0.1173	6.5706	0.16593	6.5646	6.56	0.13895	6.4536
0.53906	0.03937	7.7528	0.04825	0.25529	0.1223	7.3177	7.3155	0.084305	7.2452	0.14839	6.7099	6.7111	0.11853	6.6192	0.16764	6.6013	6.5942	0.14041	6.4905
0.54297	0.03969	7.7983	0.0487	0.25578	0.12343	7.3511	7.3534	0.085213	7.2843	0.14986	6.756	6.7563	0.1197	6.6681	0.16936	6.6421	6.6383	0.14187	6.5319
0.54688	0.04	7.8348	0.04916	0.25663	0.12449	7.3824	7.3884	0.086067	7.3186	0.15135	6.8054	6.8059	0.12085	6.7165	0.17111	6.6865	6.6814	0.14332	6.5758
0.55078	0.04026	7.866	0.04959	0.2602	0.12552	7.4111	7.4137	0.086896	7.3493	0.15291	6.862	6.8653	0.12204	6.7724	0.17288	6.7319	6.7178	0.14479	6.6178
0.55469	0.04045	7.8925	0.04999	0.2638	0.12648	7.4352	7.4354	0.087697	7.3752	0.15451	6.9267	6.9329	0.12322	6.8374	0.17473	6.7785	6.7548	0.14633	6.6588
0.55859	0.04059	7.9081	0.05039	0.26331	0.12741	7.4565	7.4605	0.08848	7.3966	0.15612	6.9924	7.0001	0.1244	6.9015	0.17668	6.8279	6.8021	0.14795	6.7038
0.5625	0.04064	7.9087	0.05081	0.26119	0.12834	7.4761	7.4847	0.089278	7.4143	0.15776	7.0547	7.0626	0.12562	6.9611	0.17866	6.8769	6.8564	0.14961	6.75
0.56641	0.04056	7.8997	0.05125	0.26135	0.12926	7.4877	7.4967	0.090113	7.4225	0.1594	7.1149	7.1212	0.12687	7.0203	0.18065	6.9215	6.9068	0.1513	6.7909
0.57031	0.0405	7.8904	0.05174	0.2609	0.13015	7.4866	7.4932	0.091	7.4179	0.16102	7.1703	7.1739	0.12812	7.0718	0.18268	6.9637	6.9511	0.15305	6.828
0.57422	0.04057	7.8856	0.05226	0.2582	0.13102	7.4773	7.4817	0.091926	7.406	0.16265	7.2125	7.2155	0.12947	7.1045	0.18479	7.0062	6.9934	0.15488	6.8657
0.57813	0.04057	7.8837	0.05279	0.25595	0.13192	7.4674	7.4714	0.092881	7.3928	0.16435	7.242	7.2458	0.13097	7.1263	0.18693	7.045	7.0332	0.15676	6.9004
0.58203	0.04047	7.8833	0.05326	0.25564	0.1329	7.4613	7.4666	0.093896	7.3842	0.16608	7.2688	7.2745	0.13252	7.1545	0.18907	7.0749	7.0652	0.1587	6.9282
0.58594	0.04039	7.8857	0.05368	0.25552	0.13395	7.4642	7.4697	0.094915	7.3914	0.16776	7.2995	7.3065	0.13398	7.1918	0.19116	7.097	7.0879	0.16063	6.9536
0.58984	0.04038	7.8889	0.05412	0.2545	0.13497	7.4815	7.4869	0.095817	7.4205	0.16934	7.3304	7.3368	0.13536	7.229	0.19313	7.1153	7.1076	0.16248	6.9776
0.59375	0.04043	7.8896	0.05459	0.25611	0.1359	7.514	7.5226	0.096526	7.4667	0.17084	7.3596	7.3626	0.13666	7.2636	0.19501	7.1292	7.1249	0.16427	6.9917
0.59766	0.0405	7.8884	0.05509	0.26303	0.13672	7.5566	7.57	0.097067	7.518	0.17229	7.3924	7.3893	0.13789	7.2989	0.19691	7.1354	7.1314	0.16611	6.9945
0.60156	0.04058	7.8865	0.05561	0.27082	0.1375	7.6018	7.616	0.097543	7.5658	0.17379	7.4313	7.4234	0.13913	7.3345	0.1988	7.1378	7.131	0.16799	6.9982
0.60547	0.04062	7.8845	0.05614	0.27509	0.1383	7.6501	7.6596	0.098016	7.6142	0.17536	7.47	7.4618	0.14045	7.3697	0.20067	7.1459	7.1381	0.16979	7.0124
0.60938	0.04066	7.8832	0.05672	0.27675	0.13913	7.7044	7.7097	0.09849	7.6668	0.17692	7.5033	7.494	0.14178	7.4045	0.20253	7.1661	7.1602	0.17151	7.0382
0.61328	0.0407	7.8842	0.05735	0.27521	0.14003	7.7621	7.7679	0.09901	7.7193	0.17839	7.5317	7.5201	0.14305	7.4376	0.2044	7.1974	7.1935	0.17317	7.0728
0.61719	0.04069	7.8863	0.05803	0.27186	0.14101	7.8179	7.8237	0.099619	7.7687	0.17978	7.5593	7.5516	0.14426	7.4698	0.20629	7.2373	7.2333	0.1748	7.1149
0.62109	0.04065	7.8883	0.0587	0.26912	0.14205	7.8703	7.8723	0.10031	7.8165	0.18115	7.5911	7.5923	0.14542	7.504	0.20823	7.2877	7.2831	0.1764	7.1664
0.625	0.04061	7.8912	0.05929	0.26711	0.14312	7.9213	7.921	0.10104	7.8638	0.18253	7.627	7.6332	0.14656	7.5404	0.21025	7.3522	7.3453	0.178	7.2291
0.62891	0.04061	7.8986	0.05982	0.26581	0.14424	7.9725	7.9734	0.10183	7.9118	0.18391	7.6627	7.668	0.1477	7.5748	0.21239	7.4265	7.4157	0.17965	7.2974
0.63281	0.04063	7.9156	0.06037	0.26719	0.14539	8.0227	8.0222	0.10264	7.9615	0.18532	7.6964	7.7002	0.14888	7.6041	0.21462	7.4985	7.4858	0.1814	7.3614
0.63672	0.04074	7.9441	0.06102	0.26874	0.14652	8.0709	8.065	0.10344	8.0104	0.18678	7.7265	7.7315	0.15014	7.6282	0.21691	7.5622	7.5516	0.18327	7.42
0.64063	0.04095	7.9806	0.0617	0.26875	0.14763	8.1178	8.1095	0.10424	8.0552	0.18828	7.7505	7.7577	0.15147	7.6507	0.21918	7.6204	7.6145	0.18516	7.4798
0.64453	0.04122	8.0211	0.06231	0.26908	0.14878	8.1632	8.1611	0.10509	8.0949	0.1897	7.769	7.7768	0.15277	7.6749	0.22135	7.6728	7.6701	0.18698	7.5361
0.64844	0.04152	8.0681	0.06282	0.27	0.15001	8.2057	8.2105	0.10604	8.1324	0.191	7.7844	7.7939	0.15395	7.6965	0.2234	7.7118	7.7096	0.18876	7.575
0.65234	0.04182	8.128	0.06333	0.26977	0.15127	8.2462	8.2485	0.10703	8.1721	0.19222	7.7968	7.8101	0.15509	7.7094	0.22538	7.7355	7.7326	0.19059	7.5964
0.65625	0.04216	8.2016	0.06388	0.26701	0.1525	8.2852	8.2817	0.108	8.2149	0.19345	7.8041	7.8179	0.15626	7.7125	0.22735	7.753	7.7495	0.19243	7.6149
0.66016	0.04253	8.2833	0.06442	0.26362	0.15364	8.3217	8.3179	0.10888	8.2567	0.19472	7.8075	7.8166	0.15751	7.712	0.22928	7.7711	7.7699	0.19423	7.6378
0.66406	0.04292	8.3676	0.06492	0.26292	0.15468	8.3526	8.3542	0.10971	8.2899	0.19607	7.8181	7.8208	0.15878	7.7241	0.23111	7.7881	7.7903	0.19595	7.6621
0.66797	0.04337	8.4544	0.06541	0.26332	0.15567	8.3778	8.3844	0.11054	8.3149	0.19748	7.8482	7.8451	0.15999	7.7583	0.23284	7.8052	7.8065	0.19756	7.6878
0.67188	0.04392	8.546	0.0659	0.26193	0.15668	8.4038	8.4086	0.11137	8.3418	0.19897	7.8961	7.8893	0.16115	7.8051	0.23448	7.8268	7.8237	0.19905	7.7164
0.67578	0.04445	8.6402	0.06638	0.25993	0.15769	8.434	8.4345	0.11218	8.3747	0.20059	7.9543	7.9453	0.16239	7.8571	0.23609	7.8547	7.8464	0.20047	7.7476
0.67969	0.04489	8.733	0.06683	0.25917	0.15865	8.4625	8.4622	0.11294	8.4049	0.20236	8.0209	8.011	0.16372	7.9197	0.23769	7.8834	7.8713	0.20188	7.7777
0.68359	0.04535	8.8231	0.06732	0.26093	0.15953	8.4803	8.4813	0.1137	8.4194	0.2042	8.0966	8.0892	0.16506	7.9969	0.23925	7.9093	7.8955	0.20326	7.805
0.6875	0.04589	8.914	0.06786	0.26268	0.16043	8.4859	8.4872	0.11455	8.4173	0.20604	8.1793	8.1762	0.16635	8.0824	0.2408	7.9356	7.9248	0.20463	7.8315
0.69141	0.04641	9.0041	0.06836	0.26129	0.16139	8.4848	8.4849	0.11551	8.409	0.20784	8.261	8.2591	0.16762	8.1618	0.24239	7.9672	7.9636	0.20601	7.8631
0.69531	0.04683	9.0855	0.0688	0.25836	0.16242	8.4822	8.4834	0.11655	8.4045	0.20968	8.3348	8.3318	0.16897	8.2273	0.24402	8.0066	8.0066	0.20738	7.9042
0.69922	0.04722	9.156	0.06927	0.25771	0.16346	8.4849	8.4854	0.11756	8.4088	0.21161	8.4018	8.3992	0.17045	8.287	0.24565	8.0508	8.0464	0.20871	7.9487
0.70313	0.04764	9.2183	0.06977	0.25981	0.16456	8.499	8.4955	0.11856	8.4239	0.21356	8.4633	8.4638	0.17199	8.348	0.24731	8.0954	8.0821	0.21007	7.9899
0.70703	0.04806	9.2704	0.07029	0.26341	0.16574	8.5281	8.5257	0.11954	8.4572	0.21539	8.5123	8.5151	0.1735	8.3999	0.24903	8.1399	8.1195	0.2115	8.028
0.71094	0.04838	9.3074	0.07085	0.2679	0.16694	8.5756	8.58	0.12043	8.5151	0.21707	8.5443	8.5449	0.17496	8.4329	0.25085	8.1832	8.1628	0.21303	8.0605
0.71484	0.04859	9.3338	0.07145	0.27157	0.16808	8.6394	8.6469	0.12114	8.5882	0.21871	8.5681	8.5643	0.17644	8.4568	0.25282	8.2214	8.2074	0.21474	8.0883
0.71875	0.04876	9.359	0.0721	0.27123	0.16918	8.7098	8.715	0.12178	8.6597	0.22033	8.5923	8.59	0.1779	8.4844	0.25486	8.2573	8.2475	0.21654	8.1209
0.72266	0.04888	9.3864	0.07271	0.26648	0.17034	8.7813	8.783	0.12246	8.7275	0.22189	8.6169	8.6218	0.17928	8.5144	0.25692	8.2967	8.2845	0.21834	8.1601
0.72656	0.04896	9.4155	0.07329	0.26113	0.17155	8.8533	8.8528	0.1232	8.796	0.22338	8.643	8.6507	0.1806	8.5431	0.25901	8.3379	8.3231	0.22015	8.1978
0.73047	0.04912	9.4468	0.07386	0.26033	0.17279	8.923	8.9217	0.12398	8.863	0.22491	8.6743	8.6752	0.18192	8.5743	0.26113	8.3734	8.3581	0.22203	8.2264
0.73438	0.04936	9.4824	0.07444	0.26323	0.174	8.9847	8.9804	0.12478	8.9235	0.22649	8.7122	8.7049	0.18324	8.6127	0.26329	8.3977	8.3831	0.22403	8.2446
0.73828	0.04964	9.521	0.07497	0.26368	0.17513	9.0315	9.0258	0.12559	8.9688	0.22806	8.7525	8.745	0.18454	8.6541	0.26546	8.4146	8.403	0.22608	8.2602
0.74219	0.04992	9.5574	0.07548	0.25959	0.17618	9.0625	9.0626	0.12643	8.9992	0.2296	8.7891	8.7875	0.18584	8.6925	0.26761	8.4324	8.4271	0.2281	8.2808
0.74609	0.05009	9.5884	0.07599	0.25499	0.17719	9.089	9.0936	0.12726	9.0273	0.23109	8.823	8.8267	0.18709	8.7315	0.26973	8.4533	8.4546	0.23008	8.3072
0.75	0.05015	9.6154	0.07646	0.25496	0.17819	9.1181	9.121	0.12806	9.0575	0.2325	8.8608	8.8656	0.18825	8.7751	0.2718	8.4809	8.4845	0.23196	8.3439
0.75391	0.05028	9.6417	0.07688	0.25792	0.17921	9.1505	9.1493	0.12886	9.0899	0.2339	8.9041	8.9073	0.18936	8.8185	0.27381	8.5225	8.5244	0.23369	8.3961
0.75781	0.05053	9.6684	0.07729	0.25974	0.18024	9.1857	9.184	0.12966	9.1253	0.23535	8.9482	8.9479	0.19051	8.8574	0.27579	8.5795	8.5787	0.23529	8.459
0.76172	0.05078	9.6954	0.07779	0.26004	0.18128	9.2222	9.2245	0.13046	9.1619	0.23687	8.9904	8.9848	0.19175	8.8941	0.27781	8.646	8.6426	0.23687	8.5258
0.76563	0.05102	9.7228	0.07833	0.25989	0.18232	9.2577	9.2619	0.13125	9.196	0.23844	9.0302	9.0221	0.19305	8.9314	0.27988	8.7172	8.71	0.23847	8.595
0.76953	0.05127	9.75	0.07884	0.25903	0.18338	9.2912	9.291	0.13209	9.2278	0.23998	9.0653	9.0609	0.19436	8.9666	0.28199	8.791	8.7788	0.24009	8.664
0.77344	0.05149	9.7765	0.0793	0.25808	0.18445	9.3243	9.3177	0.13293	9.2621	0.24146	9.0918	9.094	0.19566	8.9952	0.28421	8.8667	8.8493	0.24182	8.732
0.77734	0.05166	9.7998	0.0797	0.25885	0.18547	9.3578	9.3498	0.13372	9.2991	0.24287	9.1149	9.118	0.19691	9.0219	0.28651	8.9369	8.9163	0.24365	8.7957
0.78125	0.05183	9.8205	0.0801	0.26179	0.18643	9.3883	9.3844	0.13448	9.3319	0.24428	9.1448	9.1422	0.19811	9.0543	0.28877	8.9915	8.9694	0.24554	8.8477
0.78516	0.05195	9.844	0.08055	0.26429	0.18735	9.4147	9.4164	0.13521	9.3592	0.24572	9.1837	9.1772	0.1993	9.0914	0.29091	9.0275	9.006	0.24744	8.8842
0.78906	0.05202	9.8734	0.08108	0.26522	0.18825	9.4402	9.4471	0.13594	9.3871	0.24723	9.2215	9.2132	0.20055	9.1231	0.29293	9.0475	9.0321	0.24933	8.9071
0.79297	0.05214	9.9073	0.0817	0.26503	0.18912	9.4688	9.4759	0.13662	9.4177	0.24875	9.247	9.2344	0.20189	9.1433	0.29483	9.0575	9.0514	0.25115	8.9236
0.79688	0.05238	9.9451	0.08233	0.26348	0.19	9.4988	9.502	0.13729	9.4444	0.25025	9.2626	9.2453	0.20329	9.1577	0.2966	9.0648	9.0638	0.25286	8.9413
0.80078	0.0527	9.9877	0.08289	0.25988	0.19095	9.5259	9.5237	0.13805	9.462	0.25176	9.2818	9.2656	0.20466	9.1792	0.29823	9.0754	9.0739	0.25441	8.9628
0.80469	0.05301	10.034	0.08336	0.25633	0.19201	9.5451	9.5391	0.13898	9.47	0.25332	9.315	9.304	0.20599	9.2146	0.29976	9.0918	9.0892	0.25583	8.9862
0.80859	0.05332	10.086	0.08379	0.25518	0.19314	9.5553	9.5497	0.14004	9.4743	0.25494	9.3606	9.3521	0.20731	9.2623	0.30129	9.1145	9.1124	0.2572	9.0111
0.8125	0.05364	10.147	0.08419	0.25481	0.19429	9.564	9.5601	0.14112	9.4835	0.25659	9.4152	9.4065	0.20859	9.321	0.30283	9.1412	9.1396	0.25856	9.0366
0.81641	0.05393	10.215	0.08459	0.25432	0.19544	9.5789	9.5747	0.14216	9.5016	0.25821	9.4785	9.473	0.20979	9.3894	0.30442	9.1693	9.1682	0.25996	9.0633
0.82031	0.05422	10.288	0.08502	0.25265	0.19662	9.6062	9.6001	0.14316	9.533	0.25982	9.5492	9.5516	0.21094	9.4633	0.30605	9.2031	9.2017	0.26136	9.099
0.82422	0.05466	10.368	0.0855	0.25135	0.19786	9.6516	9.643	0.14409	9.5834	0.26144	9.6238	9.6301	0.21206	9.5381	0.30769	9.2473	9.2448	0.2627	9.1464
0.82813	0.05527	10.456	0.08599	0.25263	0.19915	9.7155	9.7075	0.14496	9.6509	0.26306	9.6967	9.6982	0.2132	9.6106	0.30936	9.2995	9.2948	0.26402	9.1961
0.83203	0.05588	10.548	0.08648	0.25749	0.20049	9.7899	9.7872	0.1458	9.7249	0.26466	9.7664	9.7604	0.21433	9.6794	0.31114	9.3546	9.3463	0.26543	9.242
0.83594	0.05633	10.64	0.08697	0.26349	0.20186	9.8646	9.8702	0.14667	9.798	0.26625	9.8316	9.824	0.21549	9.7411	0.31309	9.4133	9.403	0.26699	9.294
0.83984	0.0567	10.729	0.08744	0.26485	0.20324	9.9396	9.9517	0.14756	9.8758	0.26783	9.8847	9.8828	0.21672	9.7883	0.3151	9.4765	9.4674	0.26858	9.3559
0.84375	0.05711	10.817	0.08789	0.26275	0.20457	10.02	10.032	0.14836	9.9602	0.26939	9.9212	9.9228	0.21803	9.8209	0.3171	9.5384	9.5318	0.27017	9.4139
0.84766	0.05753	10.902	0.08833	0.26393	0.20587	10.099	10.106	0.14914	10.037	0.27089	9.9447	9.9424	0.21937	9.845	0.31914	9.5902	9.5837	0.27187	9.4581
0.85156	0.05792	10.982	0.08877	0.26809	0.20715	10.163	10.166	0.14999	10.097	0.27228	9.9579	9.9533	0.22066	9.8635	0.32121	9.6311	9.6229	0.27366	9.495
0.85547	0.05838	11.053	0.08924	0.26949	0.20838	10.211	10.211	0.1509	10.144	0.27355	9.9669	9.9644	0.22186	9.8801	0.32326	9.6689	9.6616	0.27546	9.5332
0.85938	0.0589	11.114	0.08979	0.26617	0.2095	10.248	10.247	0.15177	10.183	0.27472	9.9772	9.9731	0.22295	9.8949	0.32532	9.7097	9.707	0.27724	9.574
0.86328	0.05939	11.165	0.09039	0.26214	0.21055	10.279	10.278	0.1526	10.214	0.27588	9.9881	9.9795	0.22403	9.9065	0.32739	9.7492	9.7485	0.27904	9.6119
0.86719	0.05978	11.203	0.09099	0.26149	0.21162	10.307	10.306	0.15348	10.239	0.27705	10.002	9.9921	0.22511	9.9233	0.32942	9.7801	9.7751	0.28087	9.6417
0.87109	0.06004	11.226	0.09155	0.26235	0.21273	10.336	10.331	0.15439	10.27	0.27818	10.021	10.016	0.2261	9.9483	0.33141	9.8027	9.7936	0.28269	9.6642
0.875	0.06019	11.235	0.09208	0.26278	0.2138	10.369	10.359	0.15525	10.307	0.27926	10.045	10.047	0.22701	9.9773	0.33338	9.8241	9.8174	0.28452	9.6875
0.87891	0.06031	11.233	0.09258	0.26579	0.21477	10.399	10.391	0.15601	10.342	0.28036	10.078	10.082	0.22789	10.012	0.33532	9.8479	9.8465	0.2863	9.7174
0.88281	0.06037	11.225	0.09311	0.27251	0.21569	10.425	10.421	0.15675	10.368	0.28154	10.124	10.124	0.22876	10.056	0.33718	9.875	9.8749	0.28797	9.7531
0.88672	0.06033	11.218	0.09378	0.27984	0.21662	10.449	10.449	0.15751	10.392	0.28283	10.179	10.174	0.22968	10.106	0.33896	9.9095	9.9075	0.28951	9.7962
0.89063	0.06028	11.213	0.09457	0.28568	0.21755	10.476	10.477	0.15825	10.424	0.28421	10.235	10.227	0.23069	10.156	0.34073	9.9587	9.9543	0.29096	9.8516
0.89453	0.06028	11.209	0.09541	0.2877	0.21842	10.508	10.506	0.1589	10.459	0.28563	10.287	10.278	0.23176	10.206	0.34254	10.023	10.015	0.29234	9.9176
0.89844	0.06031	11.205	0.09618	0.28537	0.21925	10.538	10.535	0.15953	10.488	0.28703	10.337	10.327	0.23283	10.257	0.34442	10.095	10.079	0.29374	9.9868
0.90234	0.06032	11.203	0.09686	0.27936	0.22011	10.562	10.558	0.16022	10.508	0.28839	10.383	10.377	0.23387	10.302	0.34636	10.168	10.146	0.2952	10.055
0.90625	0.06028	11.202	0.09752	0.27087	0.22098	10.581	10.576	0.16096	10.526	0.28975	10.421	10.422	0.23497	10.334	0.34837	10.241	10.223	0.29672	10.126
0.91016	0.06017	11.199	0.09819	0.26433	0.22179	10.594	10.596	0.16168	10.542	0.29116	10.451	10.454	0.23619	10.357	0.35035	10.312	10.306	0.29823	10.197
0.91406	0.06005	11.195	0.09884	0.26334	0.22254	10.606	10.613	0.16233	10.557	0.29261	10.479	10.482	0.23744	10.386	0.35228	10.373	10.378	0.29975	10.257
